X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
116.2847804,-29.43999134,126871,M039,Wubin Mullewa,Mullewa Wubin Rd,84.64,84.64,Single,84.62,84.62,State Road,Left,14,Mid West-Gascoyne,514,Perenjori,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,392,Yes,No,,3,1,No,No,2,No,247883
114.6125179,-27.21340691,126872,H007,North West Coastal Hwy,North West Coastal Hwy,188.42,188.42,Single,186.68,186.68,State Road,Right,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1500,No,Yes,,2,0,No,No,0,No,247803
117.6865565,-29.26461057,126873,H006,Great Northern Hwy,Great Northern Hwy,407.04,407.04,Single,401.83,401.83,State Road,Left,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,2404,No,No,,2,0,No,No,0,No,247653
118.1513033,-34.84620768,126874,H008,South Coast Hwy,South Coast Hwy,34.73,34.73,Single,34.73,34.73,State Road,Right,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,0,No,247842
117.4888863,-32.33456548,126875,H052,Brookton Hwy,Brookton-Corrigin Rd,161,161,Single,159.82,159.82,State Road,Right,8,Wheatbelt,404,Corrigin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247583
118.8642426,-32.44969599,126876,H052,Brookton Hwy,Marshall St,312.1,312.1,Single,308.87,308.87,State Road,Right,8,Wheatbelt,410,Kondinin,Heavy Vehicle Rest Area,No,Recycling Station,Other,No,No,,Unsurfaced,,,No,Yes,,10,0,No,No,0,No,247583
118.2032612,-32.45510236,126877,H052,Brookton Hwy,Corrigin Kondinin Rd,241.83,241.83,Single,238.96,238.96,State Road,Left,8,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247583
115.826845,-32.39336241,126878,H841,Hv Weigh Site On Kwinana Fwy Northbound (South of Karnup Rd),Hv Weigh Site On Kwinana Fwy Northbound (South of Karnup Rd),0.21,0.21,Single,0.21,0.21,State Road,Left,7,Metropolitan,107,Rockingham (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,2,0,No,No,0,No,266757963
115.7623384,-32.4522406,126879,H002,Melville Mandurah Hwy,Mandurah Rd,47.87,47.87,Right,47.87,47.87,State Road,Right,7,Metropolitan,107,Rockingham (C),Minor Rest Area,No,,Main Roads,Yes,No,,,,,No,No,Powered Site,2,0,No,No,0,No,247815
128.2482914,-16.31011722,126880,H006,Great Northern Hwy,Great Northern Hwy,3072.24,3072.24,Single,3072.69,3072.69,State Road,Left,6,Kimberley,4,Wyndham - East Kimberley,Roadhouse,No,Doon Doon,Other,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,1,1,No,No,1,No,247653
121.0289358,-29.69087339,126881,H049,Goldfields Hwy,Goldfields Hwy,205.91,205.91,Single,205.64,205.64,State Road,Left,5,Goldfields - Esperance,609,Menzies,Heavy Vehicle Rest Area,No,Menzies,Other,No,No,,Surfaced,Two Coat Seal,3200,No,No,,4,0,No,No,0,No,247645
117.5827142,-31.62443885,126882,H005,Great Eastern Hwy,Great Eastern Hwy,186.52,186.52,Single,187.22,187.22,State Road,Left,8,Wheatbelt,425,Tammin,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,800,No,Yes,,1,0,No,No,2,No,247651
127.1268997,-18.57019191,126883,H006,Great Northern Hwy,Great Northern Hwy,2738.39,2738.39,Single,2746.92,2746.92,State Road,Right,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
115.8253252,-29.60861787,126884,M028,Midlands,Midlands Rd,152.14,152.14,Single,151.9,151.9,State Road,Left,14,Mid West-Gascoyne,501,Carnamah,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,610,No,No,,2,0,No,No,0,No,247785
117.0960328,-32.60268978,126885,M031,Northam Cranbrook,Great Southern Hwy,126.58,126.58,Single,127.91,127.91,State Road,Right,8,Wheatbelt,405,Cuballing,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,1,0,No,No,0,No,247804
121.5375127,-32.71508768,126886,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,230.9,230.9,Single,230.86,230.86,State Road,Right,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247618
124.2526761,-32.41943203,126887,H003,Eyre Hwy,Eyre Hwy,253.86,253.86,Single,253.62,253.62,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1000,No,Yes,,0,0,No,No,0,No,247631
118.1420829,-31.88109593,126888,M041,York Merredin,Bruce Rock Quairading Rd,143.61,143.61,Single,143.97,143.97,State Road,Right,8,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,Yes,No,,,,,No,No,,1,0,No,No,1,No,247884
121.345456,-28.9087181,126889,H049,Goldfields Hwy,Goldfields Hwy,306.01,306.01,Single,305.74,305.74,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
117.8769597,-32.33394765,126890,H052,Brookton Hwy,Kunjin St,203.04,203.04,Single,200.76,200.76,State Road,Left,8,Wheatbelt,404,Corrigin,Minor Rest Area,No,Rotary Tourist Park,Other,Yes,No,,Surfaced,Asphalt Open Graded,,Yes,Yes,Powered Site,8,1,Yes,No,5,Yes,247583
128.599996,-31.7464069,126891,H003,Eyre Hwy,Eyre Hwy,680.4,680.4,Single,679.93,679.93,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,1,No,247631
119.5329633,-31.27418921,126892,H005,Great Eastern Hwy,Great Eastern Hwy,387.05,387.05,Single,386.99,386.99,State Road,Right,5,Goldfields - Esperance,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247651
120.0177276,-31.26820646,126893,H005,Great Eastern Hwy,Great Eastern Hwy,434.03,434.03,Single,433.97,433.97,State Road,Left,5,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,Yes,Boorabbin ,Main Roads,No,No,,Unsurfaced,,,No,Yes,,8,2,Yes,Yes,3,Yes,247651
117.3287472,-31.64359486,126894,H005,Great Eastern Hwy,Great Eastern Hwy,161.61,161.61,Single,162.56,162.56,State Road,Left,8,Wheatbelt,406,Cunderdin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,650,No,No,,2,0,No,No,0,No,247651
121.7160958,-33.22782487,126895,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,290.92,290.92,Single,290.88,290.88,State Road,Left,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,Grass Patch,Main Roads,Yes,No,,Surfaced,Two Coat Seal,700,No,No,,2,0,No,No,0,No,247618
121.0053698,-28.17037049,126896,H049,Goldfields Hwy,Goldfields Hwy,399.58,399.58,Single,399.31,399.31,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
120.5149174,-27.31572512,126897,H049,Goldfields Hwy,Goldfields Hwy,517.69,517.69,Single,517.42,517.42,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
117.8625315,-33.20544019,126898,M037,Collie Lake King,Dumbleyung Lake Grace Rd,213.85,213.85,Single,178.9,178.9,State Road,Left,8,Wheatbelt,306,Dumbleyung,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,N,Surfaced,Two Coat Seal,3500,No,No,,2,0,No,No,0,No,247616
116.4439615,-32.57995922,126899,H001,Albany Hwy,Albany Hwy,91.82,91.82,Single,91.87,91.87,State Road,Right,8,Wheatbelt,214,Boddington,Roadhouse,No,Threeways Roadhouse,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,2,No,247561
115.9887779,-29.10998006,126900,M039,Wubin Mullewa,Mullewa Wubin Rd,136.6,136.6,Single,136.63,136.63,State Road,Right,14,Mid West-Gascoyne,511,Morawa,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,348,No,Yes,,1,0,No,No,0,No,247883
118.9756765,-20.38652994,126901,M030,Marble Bar,Marble Bar Rd,433.45,433.45,Single,435.14,435.14,State Road,Left,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4050,No,No,,2,0,No,No,0,No,247781
115.7248905,-33.32021137,126902,H057,Forrest Hwy,Forrest Hwy,88.58,88.58,Right,88.58,88.58,State Road,Right,2,South West,208,Dardanup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,4,0,No,No,1,No,204963193
116.1994792,-21.18845162,126903,H007,North West Coastal Hwy,North West Coastal Hwy,1016.85,1016.85,Single,1012.55,1012.55,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,De Boulay,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
118.9272301,-26.47343607,126904,H049,Goldfields Hwy,Goldfields Hwy,747.09,747.09,Single,741.94,741.94,State Road,Left,5,Goldfields - Esperance,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
116.2039989,-33.37142743,126905,M037,Collie Lake King,Coalfields Rd,41.13,41.13,Single,4.78,4.78,State Road,Left,2,South West,207,Collie,Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247616
115.8142425,-32.62941551,126906,H057,Forrest Hwy,Forrest Hwy,6.47,6.47,Left,6.47,6.47,State Road,Left,2,South West,215,Murray,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,3,0,No,No,0,No,204963193
115.8001617,-31.17928386,126907,H004,Brand Hwy,Brand Hwy,52.46,52.46,Single,49.75,49.75,State Road,Left,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1530,No,Yes,,3,0,No,No,2,No,247578
118.4386971,-20.57603422,126908,H006,Great Northern Hwy,Great Northern Hwy,1576.36,1576.36,Single,1569.25,1569.25,State Road,Left,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,Gnh/NWCH Inter,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,No,,2,1,Yes,No,0,No,247653
116.418918,-22.71792355,126909,M029,Nanutarra Munjina,Nanutarra Munjina Rd,111.39,111.39,Single,111.39,111.39,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
117.6688543,-34.63844253,126910,H001,Albany Hwy,Albany Hwy,358.67,358.67,Single,358.2,358.2,State Road,Right,1,Great Southern,312,Plantagenet,Minor Rest Area,No,Mt Barker Rest Area,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,No,,2,0,No,No,0,No,247561
118.6311257,-20.3646867,126911,H006,Great Northern Hwy,Great Northern Hwy,1610.56,1610.56,Single,1604.1,1604.1,State Road,Left,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,RTAA,Main Roads,No,No,,Surfaced,Two Coat Seal,46750,No,No,Powered Site,7,0,No,No,0,No,247653
127.8137386,-17.6810015,126912,H006,Great Northern Hwy,Great Northern Hwy,2888.43,2888.43,Single,2889.22,2889.22,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
115.4198419,-33.91042445,126913,M081,Sues Rd,Sues Rd,29.12,29.12,Single,29.12,29.12,State Road,Left,2,South West,201,Augusta - Margaret River,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247852
117.7392226,-33.31461741,126914,M037,Collie Lake King,Absolon St,195.43,195.43,Single,160.48,160.48,State Road,Right,8,Wheatbelt,306,Dumbleyung,Minor Rest Area,No,Dumbleyung Anzac Memorial,Other,Yes,No,,Surfaced,Single Seal,,No,Yes,,1,0,No,No,3,Yes,247616
116.5939778,-32.77711985,126915,H001,Albany Hwy,Albany Hwy,118.4,118.4,Single,118.45,118.45,State Road,Left,8,Wheatbelt,214,Boddington,Major Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,3,Yes,247561
116.2718651,-30.66364153,126916,H006,Great Northern Hwy,Great Northern Hwy,156.23,156.23,Single,152.1,152.1,State Road,Left,8,Wheatbelt,510,Moora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2000,No,Yes,,2,0,No,No,2,No,247653
127.0208005,-31.8981861,126917,H003,Eyre Hwy,Eyre Hwy,527.79,527.79,Single,527.32,527.32,State Road,Right,5,Goldfields - Esperance,603,Dundas,Roadhouse,No,Madura,Other,No,No,,Surfaced,Two Coat Seal,1500,No,Yes,,0,0,No,No,0,No,247631
116.3087497,-29.49195181,126918,M039,Wubin Mullewa,Mullewa Wubin Rd,77.94,77.94,Single,77.92,77.92,State Road,Right,14,Mid West-Gascoyne,514,Perenjori,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,807,No,No,,1,0,No,No,0,No,247883
121.6386317,-19.16875541,126919,H006,Great Northern Hwy,Great Northern Hwy,1967.46,1967.46,Single,1975.99,1975.99,State Road,Left,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
122.2084369,-28.60235957,126920,M022,Leonora Laverton,Leonora Laverton Rd,98.03,98.03,Single,98.03,98.03,State Road,Right,5,Goldfields - Esperance,607,Laverton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247775
116.6855182,-32.87824033,126921,H001,Albany Hwy,Albany Hwy,133.25,133.25,Single,133.3,133.3,State Road,Left,8,Wheatbelt,430,Williams,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247561
128.2728874,-31.82134238,126922,H003,Eyre Hwy,Eyre Hwy,648.2,648.2,Single,647.73,647.73,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247631
115.8670716,-33.29741091,126923,H045,Coalfields Hwy,Coalfields Rd,4.8,4.8,Single,4.8,4.8,State Road,Left,2,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,Yes,247613
117.4853715,-31.6416017,126924,H005,Great Eastern Hwy,Donnan St,176.93,176.93,Single,177.63,177.63,State Road,Right,8,Wheatbelt,425,Tammin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,600,Yes,No,Powered Site,2,0,No,No,4,No,247651
118.4241114,-31.42202123,126925,H005,Great Eastern Hwy,Great Eastern Hwy,273.98,273.98,Single,274.4,274.4,State Road,Right,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,450,No,No,,2,0,No,No,0,No,247651
119.9941967,-22.981365,126926,M030,Marble Bar,Marble Bar Rd,51.15,51.15,Single,51.15,51.15,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,Jigaling Intersection,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247781
113.9654347,-24.53288347,126927,H007,North West Coastal Hwy,North West Coastal Hwy,526.91,526.91,Single,525.1,525.1,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,360,No,No,,2,0,No,No,0,No,247803
118.5543668,-20.43185656,126928,H006,Great Northern Hwy,Great Northern Hwy,1597.58,1597.58,Single,1590.37,1590.37,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,247653
117.251953,-32.3095425,126929,H052,Brookton Hwy,Brookton-Corrigin Rd,136.04,136.04,Single,135.18,135.18,State Road,Left,8,Wheatbelt,402,Brookton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
117.306959,-34.06343486,126930,H001,Albany Hwy,Albany Hwy,284.01,284.01,Single,283.6,283.6,State Road,Right,1,Great Southern,310,Kojonup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247561
114.0684113,-22.36132328,126931,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,166.83,166.83,Single,166.83,166.83,State Road,Right,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,No,,1,0,No,No,0,No,247789
114.2783121,-23.44003767,126932,H007,North West Coastal Hwy,North West Coastal Hwy,666.12,666.12,Single,661.92,661.92,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,Tropic of Capricorn,Main Roads,No,No,,Surfaced,Two Coat Seal,806,No,No,,2,0,No,No,0,No,247803
115.7959811,-28.86021237,126933,M039,Wubin Mullewa,Mullewa Wubin Rd,171.22,171.22,Single,171.25,171.25,State Road,Left,14,Mid West-Gascoyne,511,Morawa,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,389,No,No,,1,0,No,No,0,No,247883
117.6016417,-34.53428551,126934,H001,Albany Hwy,Albany Hwy,345.1,345.1,Single,344.69,344.69,State Road,Right,1,Great Southern,312,Plantagenet,Minor Rest Area,No,Sturdee road rest area,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,1,0,No,No,2,No,247561
117.1317439,-33.75295867,126935,H001,Albany Hwy,Albany Hwy,244.45,244.45,Single,244.04,244.04,State Road,Left,1,Great Southern,310,Kojonup,Minor Rest Area,No,Watts Road rest Area,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,Yes,,1,0,No,No,0,No,247561
118.1735147,-34.02600841,126936,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,57.33,57.33,Single,57.33,57.33,State Road,Left,1,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247585
114.4095198,-26.26567566,126937,H007,North West Coastal Hwy,North West Coastal Hwy,298.15,298.15,Single,296.41,296.41,State Road,Right,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1680,No,No,,2,0,No,No,0,No,247803
120.5363876,-27.47904116,126938,H049,Goldfields Hwy,Goldfields Hwy,498.69,498.69,Single,498.42,498.42,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
115.7429712,-32.81437664,126939,H057,Forrest Hwy,Forrest Hwy,28.62,28.62,Left,28.62,28.62,State Road,Left,2,South West,209,Waroona,Minor Rest Area,No,,Main Roads,No,No,,,,,Yes,No,,1,1,Yes,No,1,Yes,204963193
127.328726,-18.52530725,126940,H006,Great Northern Hwy,Great Northern Hwy,2761.07,2761.07,Single,2769.6,2769.6,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
124.4105192,-17.44278536,126941,M012,Gibb River,Derby Gibb River Rd,81.35,81.35,Single,81.35,81.35,State Road,Left,6,Kimberley,3,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
117.2328382,-34.57109193,126942,M024,Muir,Muir Hwy,117.94,117.94,Single,117.51,117.51,State Road,Right,1,Great Southern,312,Plantagenet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247796
121.9324746,-18.65808457,126943,H006,Great Northern Hwy,Great Northern Hwy,2033.82,2033.82,Single,2042.35,2042.35,State Road,Right,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
118.6315672,-20.36671394,126944,H006,Great Northern Hwy,Great Northern Hwy,1610.79,1610.79,Single,1604.33,1604.33,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,ToPH - Airport,Main Roads,Yes,No,,Surfaced,Single Seal,,Yes,Yes,,2,0,No,No,6,Yes,247653
118.5517108,-20.43829493,126945,H006,Great Northern Hwy,Great Northern Hwy,1596.82,1596.82,Single,1589.61,1589.61,State Road,Left,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,247653
117.0844745,-33.54644522,126946,H001,Albany Hwy,Albany Hwy,220.7,220.7,Single,220.29,220.29,State Road,Left,1,Great Southern,317,Woodanilling,Minor Rest Area,No,Martup Pool Rest Area,Main Roads,No,No,Warrant Officer Class two James gordon VC,Unsurfaced,,,Yes,Yes,,2,0,No,No,1,No,247561
117.4055798,-31.64137769,126947,H005,Great Eastern Hwy,Great Eastern Hwy,168.91,168.91,Single,169.86,169.86,State Road,Right,8,Wheatbelt,425,Tammin,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1200,No,Yes,,1,0,No,No,2,No,247651
121.4365776,-30.79492377,126948,H041,Anzac Dr,Anzac Dr,1.45,1.45,Single,1.45,1.45,State Road,Left,5,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2850,Yes,No,,2,0,No,No,1,No,247568
118.29362,-34.02490389,126949,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,68.57,68.57,Single,68.57,68.57,State Road,Left,1,Great Southern,307,Gnowangerup,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247585
116.3483428,-20.98616057,126950,H007,North West Coastal Hwy,North West Coastal Hwy,1045.9,1045.9,Single,1041.6,1041.6,State Road,Left,11,Pilbara,814,Karratha (C),Major Rest Area,No,Mardie parking bay,Main Roads,No,No,,Surfaced,Two Coat Seal,7180,Yes,No,,2,0,No,No,2,Yes,247803
119.5681136,-24.76511398,126951,H006,Great Northern Hwy,Great Northern Hwy,995.1,995.1,Single,988.91,988.91,State Road,Left,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,2700,Yes,No,,2,0,No,No,2,Yes,247653
117.0339709,-33.33717534,126952,H001,Albany Hwy,Albany Hwy,196.26,196.26,Single,196.31,196.31,State Road,Right,8,Wheatbelt,316,West Arthur,Major Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,2,Yes,247561
119.9165773,-33.59727655,126953,H008,South Coast Hwy,South Coast Hwy,277.07,277.07,Single,276.91,276.91,State Road,Right,1,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
121.6467774,-31.20138762,126954,H049,Goldfields Hwy,Goldfields Hwy,18.98,18.98,Single,18.94,18.94,State Road,Left,5,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
123.0862731,-32.08147211,126955,H003,Eyre Hwy,Eyre Hwy,131.73,131.73,Single,131.49,131.49,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247631
116.7559491,-31.8961536,126956,M010,Chidlow York,Great Southern Hwy,44.77,44.77,Single,44.77,44.77,State Road,Left,8,Wheatbelt,433,York,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,500,No,Yes,,1,0,No,No,1,No,247611
121.6880662,-32.4566972,126957,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,197.41,197.41,Single,197.37,197.37,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247618
115.6433757,-33.38762288,126958,H043,Bussell Hwy,Bussell Hwy,5.28,5.28,Left,5.21,5.21,State Road,Left,2,South West,206,Capel,Minor Rest Area,No,,Other,No,No,,Surfaced,Single Seal,,Yes,Yes,,3,0,No,No,2,Yes,247595
118.16727,-33.12263242,126959,M037,Collie Lake King,Dumbleyung Lake Grace Rd,245.91,245.91,Single,210.96,210.96,State Road,Left,8,Wheatbelt,306,Dumbleyung,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
118.0303552,-34.87216315,126960,H008,South Coast Hwy,South Coast Hwy,22.32,22.32,Single,22.32,22.32,State Road,Left,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247842
123.2778112,-17.66107828,126961,H006,Great Northern Hwy,Great Northern Hwy,2248.94,2248.94,Single,2257.47,2257.47,State Road,Right,6,Kimberley,3,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
115.5524778,-31.30390411,126962,M045,Indian Ocean Dr,Indian Ocean Dr,33.5,33.5,Single,33.5,33.5,State Road,Right,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,2100,Yes,Yes,,3,1,Yes,Yes,8,Yes,247614
118.8751121,-33.10072145,126963,M037,Collie Lake King,Lake Grace Newdegate Rd,313.22,313.22,Single,278.27,278.27,State Road,Right,8,Wheatbelt,311,Lake Grace,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247616
117.108552,-34.99103555,126964,H009,South Western Hwy,South Coast Hwy,438.37,438.37,Single,437.82,437.82,State Road,Right,1,Great Southern,305,Denmark,Minor Rest Area,No,Boat Harbour Rest area,Main Roads,No,No,,Surfaced,Two Coat Seal,,Yes,Yes,,1,0,No,No,1,No,247846
